recipe_urls,recipe_name,ingredients
https://www.jamieoliver.com/recipes/fish-recipes/chargrilled-tuna-with-oregano-oil-and-beautifully-dressed-peas-and-broad-beans/,Chargrilled tuna with oregano oil and beautifully dressed peas and broad beans,"['marjoram', 'lemon', 'best', 'bean pea', 'podded pea', 'podded broad bean', 'best', 'back', 'lemon', 'tuna steak']"
https://www.jamieoliver.com/recipes/fish-recipes/chargrilled-tuna-with-dressed-beans-and-loadsa-herbs/,Chargrilled tuna with dressed beans and loadsa herbs,"['cannellini bean', 'borlotti bean', 'tomato', 'potato', 'onion', 'fillet', 'tuna steak about', 'lemon']"
https://www.jamieoliver.com/recipes/pork-recipes/chargrilled-pork-leg-with-asparagus/,Chargrilled pork leg with asparagus,"['cheese', 'lemon', 'pork escalopes about', 'asparagus lengthways', 'courgette lengthways', 'wine']"
https://www.jamieoliver.com/recipes/pork-recipes/caesar-salad-bites/,Caesar salad bites,"['pork belly', 'stale bread sugar lump', 'lemon', 'co lettuce', 'tomato', 'parmesan shaving']"
https://www.jamieoliver.com/recipes/pork-recipes/boxing-day-bubble-and-squeak/,Boxing Day bubble & squeak,"['veg about then brussels turnip', 'tomato', 'field mushroom', 'bacon', 'chipolata', 'egg']"
https://www.jamieoliver.com/recipes/pork-recipes/blackened-barbecued-pork-fillets/,Blackened barbecued pork fillets,"['marinade', 'orange', 'very', 'very', 'heinz tomato', 'pork', 'pork fillet', 'lemon']"
https://www.jamieoliver.com/recipes/lamb-recipes/best-roast-leg-of-lamb/,Best roast leg of lamb,"['lamb hogget', 'potato', 'lemon', 'sugar', 'wine']"
https://www.jamieoliver.com/recipes/lamb-recipes/best-lamb-cutlets-with-special-basil-sauce/,Best lamb cutlets with special basil sauce,"['lamb cutlet', 'mushroom brushed clean', 'lemon']"
https://www.jamieoliver.com/recipes/beef-recipes/best-chargrilled-steak/,Best chargrilled steak,"['salsa verde', 'gherkin pickled', 'fillet', 'wine', 'really', 'steak', 'lemon', 'fillet', 'lemon', 'fillet sirloin steak', 'bacon', 'portobello other mushroom']"
https://www.jamieoliver.com/recipes/beef-recipes/beef-with-pak-choi-mushrooms-and-noodles/,"Beef with pak choi, mushrooms and noodles","['rice noodle', 'beef sirloin', 'onion', 'shiitake oyster mushroom brushed clean up', 'chicken stock', 'pak choi']"
https://www.jamieoliver.com/recipes/beef-recipes/beef-tagine/,Beef tagine,"['stewing beef', 'onion', 'chickpea', 'plum tomato', 'vegetable stock', 'butternut squash', 'prune', 'flaked', 'rub', 'ra el hanout']"
https://www.jamieoliver.com/recipes/beef-recipes/beef-carpaccio-with-marinated-bean-salad/,Beef carpaccio with marinated bean salad,"['bean topped but not tailed', 'beef fillet', 'marinade', 'shallot very', 'inner', 'wine']"
https://www.jamieoliver.com/recipes/beef-recipes/beef-and-vegetable-stir-fry/,Beef & vegetable stir-fry,"['onion', 'mangetout', 'steak', 'egg noodle', 'vegetable', 'peanut shoot beansprouts', 'soy', 'sesame', 'lime', 'co lettuce']"
https://www.jamieoliver.com/recipes/beef-recipes/beef-and-broccoli-stir-fry/,Beef and broccoli stir-fry,"['purple sprouting broccoli', 'sirloin steak', 'onion', 'soy', 'sesame', 'egg noodle', 'lime']"
https://www.jamieoliver.com/recipes/seafood-recipes/beautiful-smoky-barbecued-shellfish/,Beautiful smoky barbecued shellfish,"['lemon', 'myrtle branch', 'shellfish']"
https://www.jamieoliver.com/recipes/seafood-recipes/beautiful-homemade-crab-cakes-with-a-hot-blackened-salsa/,Beautiful homemade crab cakes with a hot blackened salsa,"['potato larger one', 'crabmeat', 'lemon', 'onion', 'salsa', 'tomato vine', 'lengthways', 'onion']"
https://www.jamieoliver.com/recipes/bread-recipes/basic-pizza/,Basic pizza,"['dough', 'strong bread flour', 'semolina flour strong bread flour', 'sachet yeast', 'golden caster sugar', 'tomato', 'plum tomato', 'topping', 'mozzarella cheese']"
https://www.jamieoliver.com/recipes/chicken-recipes/barbecued-thai-chicken-legs/,Barbecued Thai chicken legs,"['chicken', 'lemongrass', 'lime', 'sunflower']"
https://www.jamieoliver.com/recipes/seafood-recipes/barbecued-scallops/,Barbecued scallops,"['lentil', 'scallop', 'pancetta bacon', 'lemon']"
https://www.jamieoliver.com/recipes/chicken-recipes/barbecued-chicken/,Barbecued chicken,"['orange', 'chicken breast']"
https://www.jamieoliver.com/recipes/pasta-recipes/awesome-spinach-and-ricotta-cannelloni/,Awesome spinach and ricotta cannelloni,"['butter', 'marjoram', 'spinach thoroughly', 'ripped', 'plum tomato', 'sugar', 'crumbly ricotta cheese', 'parmesan cheese', 'cannelloni tube', 'mozzarella up', 'creme fraiche', 'parmesan cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/aubergine-parmigiana-melanzane-alla-parmigiana/,Aubergine Parmigiana (Melanzane alla Parmigiana),"['aubergine', 'onion', 'regular', 'plum tomato tomato', 'wine', 'parmesan cheese', 'buffalo mozzarella']"
https://www.jamieoliver.com/recipes/rice-recipes/asparagus-mint-and-lemon-risotto/,"Asparagus, mint & lemon risotto","['risotto base', 'vegetable chicken stock', 'onion', 'celery', 'risotto rice', 'vermouth wine', 'risotto', 'asparagus woody end discarded', 'vegetable chicken stock', 'butter', 'parmesan cheese block', 'lemon']"
https://www.jamieoliver.com/recipes/turkey-recipes/asian-inspired-turkey-salad/,Asian-inspired turkey salad,"['turkey meat', 'cashew', 'cranberry', 'chinese five', 'salad', 'clementine', 'onion', 'lime', 'pomegranate', 'soy', 'sesame']"
https://www.jamieoliver.com/recipes/rice-recipes/artichoke-risotto-risotto-ai-carciofi/,Artichoke risotto (Risotto ai carciofi),"['violet artichoke', 'lemon', 'risotto bianco', 'parmesan cheese']"
https://www.jamieoliver.com/recipes/rice-recipes/apple-and-walnut-risotto-with-gorgonzola/,Apple and walnut risotto with gorgonzola,"['basic risotto recipe', 'vegetable chicken stock', 'butter', 'parmesan cheese block', 'gorgonzola cheese', 'cheese', 'crunchy eating apple tossed lemon', 'marjoram', 'walnut']"
https://www.jamieoliver.com/recipes/lamb-recipes/andy-the-gasman-s-stew/,Andy the gasman's stew,"['potato dice', 'onion', 'carrot', 'celery', 'orange', 'stewing lamb pork', 'chickpea', 'plum tomato', 'tub live yoghurt']"
https://www.jamieoliver.com/recipes/fish-recipes/aegean-kakavia-beautiful-fish-stew/,Aegean kakavia (Beautiful fish stew),"['onion', 'celery', 'beef tomato', 'potato', 'vegetable stock', 'fish fillet scaled boned', 'lemon', 'greek', 'rustic bread']"
https://www.jamieoliver.com/recipes/pasta-recipes/a-killer-mac-n-cheese/,A killer mac 'n' cheese,"['butter', 'flour', 'semi skimmed milk', 'macaroni', 'tomato', 'cheddar cheese', 'parmesan cheese']"
https://www.jamieoliver.com/recipes/beef-recipes/a-cracking-burger/,A cracking burger,"['cream cracker', 'beef', 'egg', 'co lettuce', 'tomato', 'onion', 'gherkin', 'cheddar cheese', 'burger bun']"
https://www.jamieoliver.com/recipes/rice-recipes/a-basic-risotto-recipe/,A basic risotto recipe,"['stock vegetable', 'onion', 'celery', 'parmesan cheese', 'butter', 'risotto rice', 'wine glass vermouth martini noilly wine']"
https://www.jamieoliver.com/recipes/pasta-recipes/a-basic-recipe-for-fresh-egg-pasta/,A basic recipe for fresh egg pasta,"['egg', 'tipo flour']"
https://www.jamieoliver.com/recipes/game-recipes/12-hour-rabbit-bolognese/,12-hour rabbit bolognese,"['leek', 'carrot', 'celery', 'onion', 'bacon', 'rabbit including offal', 'porcini', 'plum tomato', 'smooth', 'tomato puree', 'lemon', 'serving method', 'pasta', 'parmesan cheddar cheese']"
https://www.jamieoliver.com/recipes/beef-recipes/1-steak-2-sauces/,1 steak 2 sauces,"['steak', 'sirloin rib eye steak ideally', 'peanut', 'monkey', 'sesame', 'chipotle', 'swig rum', 'lime', 'mexican salsa verde', 'onion', 'tomato', 'lime']"
https://www.jamieoliver.com/recipes/fish-recipes/moqueca-baiana/,Moqueca baiana,"['monkfish cod fillet deboned portioned', 'lemon', 'onion', 'tomato', 'coconut cream', 'rice']"
https://www.jamieoliver.com/recipes/pork-recipes/brazilian-feijoada/,Brazilian feijoada,"['bean', 'pig tail trotter butcher them', 'onion', 'pork belly butcher it', 'bacon', 'chorizo', 'pork rib', 'cassava flour', 'salsa', 'onion', 'tomato', 'lemon', 'wine']"
https://www.jamieoliver.com/recipes/fish-recipes/tasty-fish-tacos/,Tasty fish tacos,"['wholemeal flour', 'kiwi fruit', 'onion', 'jalapeno', 'lime', 'tabasco chipotle', 'cabbage', 'wine', 'an orange', 'fillet scaled', 'yoghurt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/delicious-squash-daal/,Delicious squash daal,"['curry', 'onion', 'butternut squash', 'lentil', 'yoghurt', 'lime', 'egg', 'poppadoms', 'spinach']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-squash-cacciatore/,Chicken & squash cacciatore,"['onion', 'leek', 'pancetta', 'butternut squash potato', 'mushroom', 'plum tomato', 'chianti other wine', 'chicken', 'wholemeal bread']"
https://www.jamieoliver.com/recipes/vegetables-recipes/apple-amp-lancashire-cheese-pie/,Apple & Lancashire cheese pie,"['butter puff pastry', 'vegetable stock', 'waxy potato', 'royal golden cox', 'shallot', 'lancashire sharp cheddar cheese', 'egg']"
https://www.jamieoliver.com/recipes/chicken-recipes/all-in-one-rice-amp-chicken/,All-in-one rice & chicken,"['chicken', 'chicken thigh', 'onion', 'rice', 'medjool date']"
https://www.jamieoliver.com/recipes/vegetables-recipes/aubergine-daal/,Aubergine daal,"['aubergine', 'onion', 'rogan josh curry paste', 'pea', 'vegetable stock', 'wholemeal flour', 'rice', 'curry']"
https://www.allrecipes.com/recipe/256272/slow-cooker-chicken-and-corn-congee/,Slow Cooker Chicken and Corn Congee,"['chicken broth', 'kernel', 'jasmine rice', 'chicken', 'sesame']"
https://www.allrecipes.com/recipe/16850/chinese-chicken-casserole-surprise/,Chinese Chicken Casserole Surprise,"['cream mushroom soup', 'crispy chow mein noodle', 'evaporated milk', 'chicken broth', 'celery', 'chicken breast', 'cheddar cheese']"
https://www.allrecipes.com/recipe/265233/bolo-bao-chinese-pineapple-buns/,Bolo Bao (Chinese Pineapple Buns),"['sugar', 'bean', 'lukewarm milk', 'lukewarm', 'sugar', 'butter', 'flour', 'egg yolk', 'egg', 'yeast', 'salted', 'milk', 'bread', 'bread', 'cookie']"
https://www.allrecipes.com/recipe/22331/pork-chop-suey/,Pork Chop Suey,"['celery', 'mushroom', 'pork tenderloin', 'flour', 'chicken broth', 'soy', 'bok choy', 'vegetable']"
https://www.allrecipes.com/recipe/247028/pork-and-bamboo-shoot-soup-with-cloud-ear/,Pork and Bamboo Shoot Soup with Cloud Ear,"['sesame', 'chile paste', 'cloud ear mushroom', 'rice', 'sake rice', 'soy', 'sugar', 'egg', 'bamboo', 'pork']"
https://www.allrecipes.com/recipe/229684/char-siu-pork/,Char Siu Pork,"['pork loin', 'chinese five', 'aji mirin rice', 'star', 'soy', 'hoisin']"
https://www.allrecipes.com/recipe/199091/one-egg-egg-drop-soup/,One-Egg Egg Drop Soup,"['egg', 'asian sesame', 'onion', 'tapioca flour', 'chicken broth']"
https://www.allrecipes.com/recipe/12920/chinese-egg-soup/,Chinese Egg Soup,"['pea', 'chicken broth']"
https://www.allrecipes.com/recipe/246922/must-try-hainanese-chicken-rice/,Must-Try Hainanese Chicken Rice,"['young', 'onion', 'sesame', 'chicken', 'chile', 'soy', 'chile', 'soy', 'cover']"
https://www.allrecipes.com/recipe/163930/spring-asparagus-salad/,Spring Asparagus Salad,"['rice', 'sesame', 'sesame', 'wine', 'soy', 'sugar', 'peanut']"
https://www.allrecipes.com/recipe/9002/sesame-oil-chicken-wings/,Sesame Oil Chicken Wings,"['sesame', 'sesame', 'soy', 'chicken wing', 'soy']"
https://www.allrecipes.com/recipe/246184/pork-stuffed-bitter-melon/,Pork Stuffed Bitter Melon,"['soy', 'sugar', 'oyster', 'peanut', 'peanut', 'sugar', 'pork', 'bitter ring core', 'shrimp', 'bean']"
https://www.allrecipes.com/recipe/161117/spicy-beef-filet-in-oyster-sauce/,Spicy Beef Filet in Oyster Sauce,"['vegetable', 'oyster', 'sugar', 'vegetable', 'oyster', 'beef']"
https://www.allrecipes.com/recipe/14049/crispy-chinese-noodles-with-eggplant-and-peanuts/,Crispy Chinese Noodles with Eggplant and Peanuts,"['julienned', 'sugar', 'wine', 'chinese wheat noodle', 'onion', 'vegetarian fish', 'peanut']"
https://www.allrecipes.com/recipe/92761/debs-general-tsos-chicken/,Deb's General Tso's Chicken,"['sugar', 'distilled', 'rice', 'soy', 'chicken', 'vegetable', 'egg', 'vegetable']"
https://www.allrecipes.com/recipe/232681/char-siu-chinese-bbq-pork/,Char Siu (Chinese BBQ Pork),"['chinese five', 'soy', 'food coloring', 'sugar', 'chinese rice wine', 'pork tenderloin', 'hoisin']"
https://www.allrecipes.com/recipe/126226/chinese-clay-pot-rice-with-chicken/,Chinese Clay Pot Rice with Chicken,"['colored soy', 'vegetable', 'soy', 'rice', 'oyster', 'back bacon canadian', 'chicken', 'smashed']"
https://www.allrecipes.com/recipe/38762/chinese-style-stuffed-mushrooms/,Chinese Style Stuffed Mushrooms,"['soy', 'pork', 'chinese salted turnip', 'sugar']"
https://www.allrecipes.com/recipe/175631/mu-shu-pork/,Mu Shu Pork,"['shiitake mushroom', 'hoisin', 'napa cabbage', 'pork', 'soy', 'vegetable', 'sesame', 'onion', 'sugar', 'chinese moo shu warmed', 'soy', 'wine', 'soy', 'wine']"
https://www.allrecipes.com/recipe/58429/chinese-sausage-fried-rice/,Chinese Sausage Fried Rice,"['soy', 'soy', 'sesame', 'chicken', 'rice', 'lop chong', 'vegetable', 'shiitake mushroom']"
https://www.allrecipes.com/recipe/95205/chinese-style-peanut-cookie/,Chinese-Style Peanut Cookie,"['sugar', 'flour', 'egg', 'vegetable', 'flour']"
https://www.allrecipes.com/recipe/25870/daddys-shrimp-toast/,Daddy's Shrimp Toast,"['sesame', 'sugar', 'crabmeat', 'celery', 'soy', 'drop soy', 'bread']"
https://www.allrecipes.com/recipe/25342/chinese-peppered-green-beans/,Chinese Peppered Green Beans,"['chinese yardlong bean', 'chile', 'sugar']"
https://www.allrecipes.com/recipe/203178/green-onion-cakes/,Green Onion Cakes,"['vegetable', 'vegetable', 'bread flour']"
https://www.allrecipes.com/recipe/214118/pot-sticker-salad/,Pot Sticker Salad,"['edamame', 'sesame salad', 'iceberg lettuce', 'pot sticker']"
https://www.allrecipes.com/recipe/202380/chinese-sticky-rice-cake/,Chinese Sticky Rice Cake,"['box rice flour', 'sugar', 'sweetened bean paste', 'milk', 'sesame']"
https://www.allrecipes.com/recipe/237818/eight-treasure-porridge-dessert/,Eight Treasure Porridge Dessert,"['glutinous rice', 'barley', 'mung bean', 'pearl tapioca', 'bean', 'millet', 'oat', 'raisin', 'cover']"
https://www.allrecipes.com/recipe/247349/spicy-szechuan-green-beans/,Spicy Szechuan Green Beans,"['rice', 'sesame', 'sugar', 'soy']"
https://www.allrecipes.com/recipe/247350/szechuan-green-beans/,Szechuan Green Beans,"['peanut', 'sesame', 'szechuan', 'bean', 'sesame', 'wine', 'hoisin', 'soy']"
https://www.allrecipes.com/recipe/266351/steamed-barbecue-pork-buns/,Steamed Barbecue Pork Buns,"['yeast', 'sugar', 'onion', 'hoisin', 'barbecued', 'self rising flour', 'sesame', 'vegetable']"
https://www.allrecipes.com/recipe/46849/shandong-chinese-chicken/,Shandong Chinese Chicken,"['sugar', 'mayonnaise', 'butter', 'horseradish', 'chicken quarter']"
https://www.allrecipes.com/recipe/180673/chinese-corn-soup/,Chinese Corn Soup,"['cream', 'flour', 'desired', 'butter', 'chicken broth']"
https://www.allrecipes.com/recipe/213954/stir-fried-mushrooms-with-baby-corn/,Stir-Fried Mushrooms with Baby Corn,"['chile', 'fish', 'soy', 'oyster']"
https://www.allrecipes.com/recipe/262501/easy-fried-chinese-chicken-balls/,Easy Fried Chinese Chicken Balls,"['flour', 'sesame', 'chicken', 'vegetable']"
https://www.allrecipes.com/recipe/222342/sweet-and-sour-pork-tenderloin/,Sweet and Sour Pork Tenderloin,"['pork silver', 'pineapple reserved', 'vegetable', 'butter', 'soy', 'rice', 'onion', 'sugar', 'onion top']"
https://www.allrecipes.com/recipe/8035/chinese-steamed-cake/,Chinese Steamed Cake,"['cake flour', 'sugar', 'sugar', 'egg']"
https://www.allrecipes.com/recipe/232682/simple-char-siu-pork-marinade/,Simple Char Siu Pork Marinade,"['sugar', 'soy']"
https://www.allrecipes.com/recipe/27126/chinese-coconut-pudding/,Chinese Coconut Pudding,"['evaporated milk', 'sugar', 'coconut', 'egg', 'unflavored gelatin']"
https://www.allrecipes.com/recipe/12811/scallops-a-la-peking-house/,Scallops a la Peking House,"['scallop', 'clam', 'wine', 'peanut']"
https://www.allrecipes.com/recipe/46908/chinese-style-sesame-sauce/,Chinese Style Sesame Sauce,"['chicken broth', 'sugar', 'chile paste', 'soy', 'sesame']"
https://www.allrecipes.com/recipe/261508/keto-eggplant-burgers-recipe-chinese-qiezi-he/,Keto Eggplant Burgers Recipe (Chinese Qiezi He),"['japanese', 'sesame', 'pork', 'apple', 'tamari', 'tamari', 'dipping', 'eggplant']"
https://www.allrecipes.com/recipe/255081/grandmas-chinese-vegetable-soup/,Grandma's Chinese Vegetable Soup,"['pork neck', 'sugar']"
https://www.allrecipes.com/recipe/82897/lees-incredible-momos/,Lee's Incredible Momos,"['beef', 'rice', 'soy', 'wonton wrapper']"
https://www.allrecipes.com/recipe/265694/sweet-and-sour-lychee-pork/,Sweet and Sour Lychee Pork,"['egg yolk', 'vegetable', 'rice wine', 'soy', 'sichuan', 'sesame', 'chile', 'sugar', 'tomato paste', 'pork', 'stir']"
https://www.allrecipes.com/recipe/107126/whitneys-egg-flower-soup/,Whitney's Egg Flower Soup,"['chicken broth', 'sesame', 'pea']"
https://www.allrecipes.com/recipe/258063/chinese-porridge-congee-or-jook/,Chinese Porridge (Congee or Jook),"['rice', 'turkey carcass', 'chinese salted turnip', 'soy', 'peanut', 'bean curd', 'shiitake mushroom']"
https://www.allrecipes.com/recipe/15352/sesame-chicken/,Sesame Chicken,"['chicken breast', 'lemon', 'sesame', 'soy', 'rice wine', 'sesame', 'vegetable', 'diagonally']"
https://www.allrecipes.com/recipe/231376/shrimp-stirfry/,Shrimp Stirfry,"['king mushroom', 'onion', 'chinese wheat noodle', 'tiger', 'sesame', 'oyster', 'bean sprout']"
https://www.allrecipes.com/recipe/11747/vegetable-lo-mein/,Vegetable Lo Mein,"['chicken broth', 'carrot', 'soy', 'onion', 'hoisin', 'vegetable', 'curry', 'bean sprout', 'mushroom', 'spaghetti']"
